0.754849,-3.157961,-0.683541,-1.381356,-3.265778,-0.464900,-0.301073,-3.476254,-1.385015,-1.289814,-3.593601,-1.477871,-0.844107,-2.991896,-1.477871,2.279289,-0.250884,-0.237243,-2.381954,0.085838,0.122407
0.751386,-3.077091,-0.773486,-1.343525,-3.179245,-0.344494,-0.240530,-3.345201,-1.359519,-1.237511,-3.422851,-1.359519,-0.832678,-2.886864,-1.451141,2.472698,-0.131769,-0.000000,-2.235703,0.386059,0.493170
0.757716,-3.365288,-0.903736,-1.514962,-3.478977,-0.469082,-0.377422,-3.717906,-1.592251,-1.370122,-3.838519,-1.592251,-0.893626,-3.155045,-1.592251,2.690707,0.000000,0.000000,-2.495722,0.213914,0.376941
1.071908,-3.332350,-0.679378,-1.523416,-3.589784,-0.571440,-0.270590,-3.732138,-1.567796,-1.257721,-3.892053,-1.567796,-0.977011,-3.262471,-1.746973,2.616815,-0.082812,-0.118726,-2.474584,0.163977,0.370570
0.822264,-2.966358,-0.668421,-1.272201,-3.109114,-0.392565,-0.217574,-3.268701,-1.257538,-1.199137,-3.442975,-1.336040,-0.837472,-2.856498,-1.413233,2.060782,-0.170876,-0.297175,-2.048871,0.210379,0.535316
0.406921,-3.784672,-1.435470,-1.862470,-3.673069,-0.591191,-0.877090,-3.965666,-1.998877,-1.859443,-3.921695,-1.817084,-1.406784,-3.235250,-1.908702,2.352298,-0.239781,-0.477175,-2.077874,0.438529,0.926004
0.444751,-3.672360,-1.035197,-1.925735,-3.583494,-0.643501,-0.996473,-4.019643,-1.904762,-1.996473,-4.019643,-1.904762,-1.565256,-3.459821,-1.984127,2.677532,0.008423,-0.112309,-2.439450,0.103872,0.471476
0.491190,-3.134108,-1.012376,-1.472446,-3.087737,-0.756538,-0.337721,-3.317335,-1.409617,-1.317271,-3.451930,-1.559167,-0.863637,-2.894203,-1.559167,2.508507,0.268238,0.208239,-2.165299,-0.007809,0.208239
0.733534,-4.208330,-1.291097,-1.886723,-4.186639,-0.929590,-0.593680,-4.566457,-2.061264,-1.587369,-4.607890,-1.957031,-1.187809,-3.995633,-2.163700,3.346092,0.370383,0.290497,-2.995344,-0.104579,0.000000
0.345460,-3.785038,-1.329037,-2.193136,-3.953585,-1.329037,-0.956536,-4.203394,-2.131638,-1.939387,-4.363017,-2.223973,-1.441464,-3.742529,-2.223973,2.817108,0.051218,0.136581,-3.049738,-0.284195,-0.392670
0.498968,-4.228588,-1.459077,-1.868370,-4.069242,-1.009424,-0.435491,-4.465609,-1.977155,-1.430477,-4.462984,-1.877175,-0.942056,-3.867228,-1.977155,3.529880,0.520434,0.719079,-3.279127,-0.331421,-0.524505
0.607429,-4.062309,-1.407774,-1.808599,-4.049001,-1.085159,-0.270084,-4.247125,-1.811744,-1.266543,-4.331201,-1.811744,-0.990336,-3.844913,-2.096748,3.214955,0.193315,0.268493,-2.943917,-0.093758,-0.130219
0.397493,-3.914068,-1.151535,-1.870933,-3.859060,-0.938944,-0.607084,-4.106538,-1.743753,-1.589896,-4.266254,-1.836342,-1.129010,-3.644058,-1.836342,2.712505,-0.045774,0.000000,-2.712505,0.045774,0.000000
0.476942,-3.330107,-1.030196,-1.310065,-3.251201,-0.540853,-0.264637,-3.501153,-1.389346,-1.232574,-3.686203,-1.559215,-0.871016,-3.174129,-1.641874,2.416576,0.085012,0.115075,-2.323663,0.000000,0.000000
0.780304,-4.265693,-1.240929,-1.771536,-4.330821,-0.852104,-0.271762,-4.551461,-1.840966,-1.261394,-4.636802,-1.725445,-0.887910,-4.054336,-1.954368,3.117483,0.058410,0.152707,-3.155942,-0.057181,-0.149492
0.453805,-3.238938,-0.945244,-1.412149,-3.170546,-0.724179,-0.174777,-3.317608,-1.259924,-1.139522,-3.489502,-1.459221,-0.607221,-2.960534,-1.360579,2.308282,0.053350,0.130521,-2.244955,0.084186,0.000000
0.108414,-3.540051,-1.463587,-1.366014,-3.314240,-0.627252,-0.379568,-3.603741,-1.592254,-1.366014,-3.709000,-1.718124,-0.808458,-3.169490,-1.592254,2.438076,0.168197,0.166738,-2.205879,0.018133,0.166738
0.625446,-3.311130,-0.742614,-1.535128,-3.333979,-0.600920,-0.414847,-3.729168,-1.405377,-1.396091,-3.876682,-1.529469,-1.045601,-3.378769,-1.650948,2.599833,0.115359,0.159390,-2.420372,-0.098025,-0.000000
0.337739,-3.709706,-1.215861,-1.822314,-3.638885,-1.075968,-0.562390,-4.021938,-1.745349,-1.552504,-4.084917,-1.870680,-0.998727,-3.535967,-1.745349,2.641416,0.124274,0.169081,-2.380280,0.072916,0.169081
0.525879,-3.937310,-1.031384,-1.760253,-3.821758,-0.703580,-0.543207,-4.355581,-1.644236,-1.541928,-4.406141,-1.644236,-1.129553,-3.879336,-1.789211,2.801291,0.000000,0.000000,-2.666414,0.081237,0.186753
0.530524,-4.148922,-1.068966,-2.088442,-4.094806,-1.068966,-0.807407,-4.725000,-2.000000,-1.807407,-4.725000,-2.000000,-1.343578,-4.246217,-2.143617,2.519701,-0.334044,-0.373494,-2.870370,0.000000,0.000000
1.292717,-3.764146,-0.687751,-1.771865,-4.126932,-0.850344,-0.537770,-4.573031,-2.034023,-1.527756,-4.605000,-1.896525,-1.164725,-4.086829,-2.168798,3.204735,0.135086,0.181934,-3.067948,0.135086,0.181934
0.178862,-3.932418,-1.724745,-2.446064,-3.922629,-1.615977,-1.115260,-4.166780,-2.434934,-2.109970,-4.202531,-2.338637,-1.824101,-3.594168,-2.622752,3.015109,-0.155227,-0.000000,-3.226750,-0.101917,-0.139373
0.568156,-3.118779,-1.311789,-1.831157,-3.089883,-1.244196,-0.624015,-3.433788,-2.048652,-1.614869,-3.510704,-2.159522,-1.173525,-2.947395,-2.213811,2.526409,-0.225705,-0.000000,-2.748358,-0.008178,-0.174458
0.277592,-2.371658,-1.378036,-1.924311,-2.496705,-1.315940,-0.648605,-2.511872,-1.803572,-1.630275,-2.626040,-1.956178,-1.175430,-2.012681,-1.931373,2.157249,-0.134181,-0.047393,-2.378767,-0.056338,-0.047393
0.200422,-2.765006,-1.368296,-2.160231,-2.698210,-1.439831,-0.977537,-2.954143,-2.016581,-1.969114,-3.016011,-2.130362,-1.565984,-2.480842,-2.212696,2.231736,-0.238108,-0.106180,-2.849219,-0.276775,-0.502771
0.269003,-3.050497,-1.320561,-2.084813,-2.890693,-1.361070,-0.890211,-3.176098,-1.947644,-1.875580,-3.227858,-2.110028,-1.432393,-2.695819,-2.141451,2.307746,-0.214324,-0.058260,-2.716048,-0.159310,-0.337165
0.428378,-3.206127,-1.225232,-2.145567,-3.183779,-1.329786,-0.855374,-3.425677,-1.946842,-1.851198,-3.455451,-2.033143,-1.445558,-2.902969,-2.158743,2.315256,-0.267589,-0.207635,-2.836138,-0.101482,-0.207635
0.310749,-2.928185,-1.048777,-2.055964,-2.983023,-1.110220,-0.888697,-3.180283,-1.677058,-1.872572,-3.269876,-1.831864,-1.515707,-2.767422,-1.931557,2.146949,-0.172319,-0.155243,-2.532947,0.049319,-0.078285
0.671674,-3.129901,-0.789631,-1.772284,-3.165764,-0.789631,-0.739025,-3.479560,-1.536765,-1.728145,-3.536526,-1.672399,-1.278043,-3.015693,-1.672399,2.530720,0.038824,0.000000,-2.456181,0.134250,0.193513
0.599710,-3.349712,-1.131660,-1.936250,-3.389156,-1.046146,-0.934871,-3.787199,-1.985482,-1.931935,-3.817078,-2.055992,-1.532517,-3.266579,-2.125434,2.660099,-0.042084,-0.000000,-2.702839,0.072654,0.105871
0.495777,-3.599365,-1.291252,-2.398824,-3.682220,-1.386900,-1.121995,-4.407371,-2.179415,-2.118074,-4.375226,-2.096993,-1.731623,-3.902377,-2.260538,2.515863,-0.372713,-0.349965,-2.878379,0.223587,0.121185
0.718293,-3.529253,-0.921326,-1.968907,-3.399692,-0.921326,-0.810688,-4.515913,-1.807216,-1.799762,-4.400442,-1.715572,-1.437346,-4.153108,-1.985883,2.549904,-0.351188,-0.243880,-2.763977,0.093284,0.000000
0.426958,-3.408828,-1.200820,-1.789341,-3.193661,-0.749026,-0.944489,-4.188103,-1.817457,-1.943670,-4.228570,-1.817457,-1.578659,-3.833213,-2.008451,2.551395,-0.138892,-0.131340,-2.500633,0.093548,0.271153
0.985664,-4.363971,-0.944838,-2.019154,-4.363971,-0.944838,-0.852998,-5.359987,-1.910672,-1.811817,-5.251683,-1.648116,-1.577745,-4.910328,-2.038236,3.257942,-0.115743,0.000000,-3.257942,0.057871,0.000000
0.792736,-3.812060,-0.804656,-1.664042,-3.754822,-0.677460,-0.595463,-4.477776,-1.403592,-1.595463,-4.477776,-1.403592,-1.175731,-4.088777,-1.516468,2.884231,0.053076,0.144426,-2.626381,0.258474,0.292060
0.875514,-3.466973,-0.633411,-1.634707,-3.564195,-0.752337,-0.469395,-4.100272,-1.204722,-1.462561,-4.145466,-1.312328,-1.159032,-3.829519,-1.521392,2.451761,-0.139728,-0.132131,-2.505646,0.142799,0.135035
0.761566,-4.276380,-1.049097,-2.067109,-4.276380,-1.049097,-0.870362,-5.018944,-1.835919,-1.861138,-4.966072,-1.711148,-1.332477,-4.430804,-1.711148,2.929193,-0.277184,-0.159645,-2.994286,0.227654,0.163193
0.746478,-3.499234,-0.857655,-1.234780,-3.325764,-0.383208,-0.342815,-4.065099,-1.398894,-1.334131,-4.148104,-1.500897,-0.867185,-3.635923,-1.500897,2.394668,-0.138017,-0.130513,-2.534848,0.000000,0.000000
1.156465,-2.828501,-0.435489,-1.026213,-3.033936,-0.639902,0.180773,-3.355083,-1.116205,-0.786369,-3.536792,-1.294024,-0.433115,-3.131823,-1.380418,2.219239,0.201138,0.114854,-2.206477,-0.117582,-0.000000
1.069440,-4.627893,-0.988866,-1.936451,-4.671857,-0.832550,-0.963897,-5.725394,-2.133214,-1.874756,-5.665170,-1.724915,-1.638850,-5.199709,-2.133214,3.618141,0.126461,0.177489,-3.201050,0.193818,0.358922
0.614122,-4.263034,-0.901157,-2.392031,-4.287928,-1.177749,-1.124793,-5.128782,-1.823567,-2.079978,-4.971672,-1.572692,-1.752910,-4.590655,-1.823567,2.801069,-0.389140,-0.313033,-2.949275,0.341827,0.161620
0.939207,-3.793255,-0.802487,-1.555152,-3.723529,-0.546022,-0.487606,-4.470267,-1.513261,-1.486639,-4.514247,-1.513261,-1.140773,-4.132409,-1.732472,2.888613,0.052892,0.143924,-2.875673,-0.100892,-0.140862
0.861856,-4.046581,-0.965565,-1.824540,-4.085479,-0.835904,-0.574340,-4.838183,-1.692640,-1.566467,-4.789688,-1.577177,-1.314591,-4.481958,-1.917210,2.734746,-0.156732,-0.290244,-2.853648,0.216926,0.302864
1.047221,-4.325633,-0.765429,-1.741234,-4.191005,-0.468727,-0.698996,-5.311218,-1.715717,-1.659117,-5.204604,-1.457260,-1.415878,-4.863748,-1.841323,3.385393,0.116722,0.162962,-3.139139,0.116722,0.162962
0.756538,-3.445565,-0.752635,-1.294749,-3.338287,-0.462207,-0.350182,-4.044245,-1.295194,-1.335946,-4.152952,-1.423462,-0.931991,-3.826313,-1.548972,2.188417,-0.238532,-0.311806,-2.522165,-0.000000,-0.000000
0.867535,-4.870177,-1.226359,-1.869935,-4.610165,-0.754682,-0.667035,-5.747242,-2.102329,-1.643463,-5.702124,-1.891252,-1.380789,-5.336824,-2.308440,3.065658,-0.270122,-0.258181,-3.532295,-0.197508,-0.258181
0.865116,-2.394639,-0.431758,-1.166747,-2.746792,-0.701607,-0.095322,-3.004761,-0.958293,-1.042388,-3.212860,-1.202755,-0.574560,-2.729674,-1.081997,1.912529,0.126289,0.000000,-1.870952,-0.252579,-0.000000
0.992524,-2.752970,-0.684499,-1.287215,-3.174944,-0.844793,-0.163983,-3.475701,-1.302218,-1.129882,-3.690125,-1.447344,-0.896911,-3.326207,-1.589016,2.453518,0.545109,0.182846,-2.224622,-0.300324,0.000000
1.460918,-4.817437,-1.077726,-1.693642,-4.980733,-0.818526,-0.582301,-6.009909,-2.282244,-1.551014,-6.104550,-2.052812,-1.153332,-5.431741,-2.282244,3.672253,0.484977,-0.000000,-3.752084,-0.484977,-0.000000
0.888451,-3.177486,-0.516245,-1.072037,-3.141812,-0.176494,-0.237940,-3.858929,-1.147210,-1.218892,-3.984194,-1.295673,-0.803197,-3.563303,-1.295673,2.546673,0.190875,0.181138,-2.167293,0.227836,0.367107
0.895930,-3.085842,-0.493340,-1.120674,-3.189225,-0.333057,-0.138054,-3.737051,-1.096311,-1.120674,-3.856758,-1.238187,-0.723422,-3.454541,-1.238187,2.433683,0.183055,0.173102,-2.206727,-0.016877,0.173102
0.961043,-3.920025,-0.823751,-1.290778,-3.936579,-0.422436,-0.322527,-4.727742,-1.569049,-1.316258,-4.839537,-1.569049,-1.108268,-4.530151,-1.915700,2.749006,-0.042525,-0.213961,-2.698649,-0.018946,0.219667
0.418993,-2.941981,-0.866882,-1.181264,-2.997018,-0.592552,-0.212021,-3.365467,-1.127991,-1.157542,-3.575410,-1.376813,-0.813339,-3.226905,-1.376813,1.737141,-0.148186,-0.303972,-2.114166,-0.334919,-0.153986
0.643245,-3.226489,-0.814616,-1.280576,-3.375075,-0.659839,-0.183870,-3.787003,-1.256836,-1.160396,-3.950299,-1.397306,-0.767081,-3.552067,-1.397306,2.297216,0.148464,0.000000,-2.297216,-0.197952,0.000000
0.576762,-3.964935,-1.156379,-1.418123,-3.939209,-0.600146,-0.395268,-4.624717,-1.673348,-1.389637,-4.730696,-1.673348,-1.083537,-4.293225,-1.837657,2.692507,0.177793,0.000000,-2.751040,-0.237058,0.000000
0.628619,-3.447262,-0.857208,-1.396392,-3.603616,-0.694338,-0.240018,-4.037082,-1.322549,-1.221067,-4.162355,-1.470364,-0.952099,-3.824513,-1.614741,2.417326,0.104151,0.000000,-2.417326,-0.208302,0.000000
1.006398,-4.117633,-0.855834,-1.552537,-4.315331,-0.649899,-0.291487,-4.962936,-1.631120,-1.273054,-4.922986,-1.444220,-0.872951,-4.491950,-1.631120,3.211068,0.306992,0.228035,-2.901954,-0.088078,0.228035
0.363271,-3.707727,-1.228232,-1.525380,-3.625068,-0.899242,-0.339633,-4.137595,-1.386782,-1.311275,-4.316360,-1.541557,-1.037556,-3.967242,-1.692690,2.127383,-0.182184,-0.373711,-2.451266,-0.269772,0.000000
0.136347,-3.745973,-1.415912,-1.685132,-3.710365,-1.088483,-0.519389,-4.175577,-1.573710,-1.490984,-4.355226,-1.727750,-1.112159,-3.875775,-1.727750,1.914138,-0.332199,-0.565445,-2.737120,-0.454012,-0.381924
1.592873,-4.072577,-0.486786,-1.449542,-4.209486,-0.486786,-0.423999,-5.142279,-1.806388,-1.399247,-5.221274,-1.599865,-0.827867,-4.514191,-1.599865,2.896130,0.086925,-0.246596,-2.974404,-0.018045,0.253261
1.265535,-3.813841,-0.690757,-1.310926,-4.002936,-0.466645,-0.474486,-4.890047,-1.728313,-1.467466,-5.008328,-1.728313,-0.782602,-4.302336,-1.531178,2.692315,0.140112,-0.236475,-3.061918,-0.377769,-0.236475
